id,skill_adi,tur,aciklama,oncelik,uygulandi,olusturulma
6273,prompt-bayesian-reasoning + prompt-optimizer-guide,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8208,prompt-bayesian-reasoning + prompt-optimizer-guide,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10143,prompt-bayesian-reasoning + prompt-optimizer-guide,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12078,prompt-bayesian-reasoning + prompt-optimizer-guide,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2404,prompt-bayesian-reasoning + prompt-optimizer-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4339,prompt-bayesian-reasoning + prompt-optimizer-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6274,prompt-bayesian-reasoning + prompt-optimizer-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8209,prompt-bayesian-reasoning + prompt-optimizer-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10144,prompt-bayesian-reasoning + prompt-optimizer-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12079,prompt-bayesian-reasoning + prompt-optimizer-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2405,prompt-bayesian-reasoning + prompt-prompt-optimizer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4340,prompt-bayesian-reasoning + prompt-prompt-optimizer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6275,prompt-bayesian-reasoning + prompt-prompt-optimizer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8210,prompt-bayesian-reasoning + prompt-prompt-optimizer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10145,prompt-bayesian-reasoning + prompt-prompt-optimizer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12080,prompt-bayesian-reasoning + prompt-prompt-optimizer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2406,prompt-bayesian-reasoning + prompt-protocol-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4341,prompt-bayesian-reasoning + prompt-protocol-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6276,prompt-bayesian-reasoning + prompt-protocol-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8211,prompt-bayesian-reasoning + prompt-protocol-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10146,prompt-bayesian-reasoning + prompt-protocol-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12081,prompt-bayesian-reasoning + prompt-protocol-selector,birlestir,'prompt-bayesian-reasoning' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2407,prompt-bayesian-reasoning + prompt-pytorch-debugger,birlestir,'prompt-bayesian-reasoning' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4342,prompt-bayesian-reasoning + prompt-pytorch-debugger,birlestir,'prompt-bayesian-reasoning' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6277,prompt-bayesian-reasoning + prompt-pytorch-debugger,birlestir,'prompt-bayesian-reasoning' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8212,prompt-bayesian-reasoning + prompt-pytorch-debugger,birlestir,'prompt-bayesian-reasoning' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10147,prompt-bayesian-reasoning + prompt-pytorch-debugger,birlestir,'prompt-bayesian-reasoning' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12082,prompt-bayesian-reasoning + prompt-pytorch-debugger,birlestir,'prompt-bayesian-reasoning' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2408,prompt-bayesian-reasoning + prompt-rag-architect,birlestir,'prompt-bayesian-reasoning' ve 'prompt-rag-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4343,prompt-bayesian-reasoning + prompt-rag-architect,birlestir,'prompt-bayesian-reasoning' ve 'prompt-rag-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6278,prompt-bayesian-reasoning + prompt-rag-architect,birlestir,'prompt-bayesian-reasoning' ve 'prompt-rag-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8213,prompt-bayesian-reasoning + prompt-rag-architect,birlestir,'prompt-bayesian-reasoning' ve 'prompt-rag-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10148,prompt-bayesian-reasoning + prompt-rag-architect,birlestir,'prompt-bayesian-reasoning' ve 'prompt-rag-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12083,prompt-bayesian-reasoning + prompt-rag-architect,birlestir,'prompt-bayesian-reasoning' ve 'prompt-rag-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2409,prompt-bayesian-reasoning + prompt-reasoning-chain,birlestir,'prompt-bayesian-reasoning' ve 'prompt-reasoning-chain' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4344,prompt-bayesian-reasoning + prompt-reasoning-chain,birlestir,'prompt-bayesian-reasoning' ve 'prompt-reasoning-chain' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6279,prompt-bayesian-reasoning + prompt-reasoning-chain,birlestir,'prompt-bayesian-reasoning' ve 'prompt-reasoning-chain' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8214,prompt-bayesian-reasoning + prompt-reasoning-chain,birlestir,'prompt-bayesian-reasoning' ve 'prompt-reasoning-chain' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10149,prompt-bayesian-reasoning + prompt-reasoning-chain,birlestir,'prompt-bayesian-reasoning' ve 'prompt-reasoning-chain' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12084,prompt-bayesian-reasoning + prompt-reasoning-chain,birlestir,'prompt-bayesian-reasoning' ve 'prompt-reasoning-chain' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2410,prompt-bayesian-reasoning + prompt-regularization-advisor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-regularization-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4345,prompt-bayesian-reasoning + prompt-regularization-advisor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-regularization-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6280,prompt-bayesian-reasoning + prompt-regularization-advisor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-regularization-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8215,prompt-bayesian-reasoning + prompt-regularization-advisor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-regularization-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10150,prompt-bayesian-reasoning + prompt-regularization-advisor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-regularization-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12085,prompt-bayesian-reasoning + prompt-regularization-advisor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-regularization-advisor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2411,prompt-bayesian-reasoning + prompt-safety-auditor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-safety-auditor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4346,prompt-bayesian-reasoning + prompt-safety-auditor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-safety-auditor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6281,prompt-bayesian-reasoning + prompt-safety-auditor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-safety-auditor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8216,prompt-bayesian-reasoning + prompt-safety-auditor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-safety-auditor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10151,prompt-bayesian-reasoning + prompt-safety-auditor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-safety-auditor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12086,prompt-bayesian-reasoning + prompt-safety-auditor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-safety-auditor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2412,prompt-bayesian-reasoning + prompt-spectral-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4347,prompt-bayesian-reasoning + prompt-spectral-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6282,prompt-bayesian-reasoning + prompt-spectral-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8217,prompt-bayesian-reasoning + prompt-spectral-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10152,prompt-bayesian-reasoning + prompt-spectral-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12087,prompt-bayesian-reasoning + prompt-spectral-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2413,prompt-bayesian-reasoning + prompt-structured-extractor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4348,prompt-bayesian-reasoning + prompt-structured-extractor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6283,prompt-bayesian-reasoning + prompt-structured-extractor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8218,prompt-bayesian-reasoning + prompt-structured-extractor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10153,prompt-bayesian-reasoning + prompt-structured-extractor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12088,prompt-bayesian-reasoning + prompt-structured-extractor,birlestir,'prompt-bayesian-reasoning' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2414,prompt-bayesian-reasoning + prompt-tensor-shapes,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4349,prompt-bayesian-reasoning + prompt-tensor-shapes,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6284,prompt-bayesian-reasoning + prompt-tensor-shapes,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8219,prompt-bayesian-reasoning + prompt-tensor-shapes,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10154,prompt-bayesian-reasoning + prompt-tensor-shapes,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12089,prompt-bayesian-reasoning + prompt-tensor-shapes,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2415,prompt-bayesian-reasoning + prompt-tokenizer-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4350,prompt-bayesian-reasoning + prompt-tokenizer-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6285,prompt-bayesian-reasoning + prompt-tokenizer-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8220,prompt-bayesian-reasoning + prompt-tokenizer-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10155,prompt-bayesian-reasoning + prompt-tokenizer-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12090,prompt-bayesian-reasoning + prompt-tokenizer-analyzer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2416,prompt-bayesian-reasoning + prompt-tool-designer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4351,prompt-bayesian-reasoning + prompt-tool-designer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6286,prompt-bayesian-reasoning + prompt-tool-designer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8221,prompt-bayesian-reasoning + prompt-tool-designer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10156,prompt-bayesian-reasoning + prompt-tool-designer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12091,prompt-bayesian-reasoning + prompt-tool-designer,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
2417,prompt-bayesian-reasoning + prompt-tracker-picker,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
4352,prompt-bayesian-reasoning + prompt-tracker-picker,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6287,prompt-bayesian-reasoning + prompt-tracker-picker,birlestir,'prompt-bayesian-reasoning' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
